Season_Year,GameKey,PlayID,GSISID,Role
2016,40,3868,32562,PLT
2016,40,3777,32562,PDR2
2016,40,4182,32562,PDR2
2016,17,3731,32564,PRT
2016,17,3631,32564,PDR3
2017,612,3800,32566,PDL2
2017,612,2416,32566,PDR2
2017,612,2682,32566,PDL2
2017,586,3254,32566,PDL2
2017,595,3447,32566,PDL2
2017,376,1172,32566,PDR2
2017,376,734,32566,PDL2
2017,494,4132,32566,PDR2
2017,548,3084,32566,PDL2
2016,165,3008,32571,PDR2
2016,165,3481,32571,PDR3
2016,165,3297,32571,PDR2
2016,177,1569,32571,PDR2
2016,177,2781,32571,PDR2
2016,177,3123,32571,PDL4
2016,177,450,32571,PDR2
2016,177,1282,32571,PDR2
2016,3,2643,32572,PDL3
2016,40,3868,32572,PDL3
2016,40,3682,32572,PDL3
2016,40,2764,32572,PDL3
2016,40,2517,32572,PDL3
2016,3,2643,32573,PDR3
2016,3,455,32573,PRT
2016,216,1156,32573,PDL3
2016,3,1542,32573,PRT
2016,3,1676,32573,PDR3
2016,3,1388,32573,PDR3
2016,216,876,32573,PDR2
2016,216,461,32573,PDR4
2016,216,112,32573,PDL3
2016,216,254,32573,PRT
2016,3,3949,32573,PRT
2017,450,3517,32573,PDL2
2017,450,3285,32573,PDL2
2017,450,2965,32573,PDL3
2017,450,875,32573,PDL2
2017,450,754,32573,PRT
2017,450,988,32573,PRT
2017,450,1020,32573,PRT
2017,450,1709,32573,PRT
2017,450,3191,32573,PRT
2017,450,206,32573,PRT
2016,216,2265,32573,PRT
2016,216,2744,32573,PRT
2016,216,1275,32573,PRT
2016,216,1061,32573,PRT
2017,432,3116,32573,PRT
2017,432,2171,32573,PRT
2017,432,1734,32573,PRT
2017,432,1239,32573,PRT
2017,432,3266,32573,PDL2
2017,432,3749,32573,PDL3
2017,432,159,32573,PRT
2017,432,493,32573,PRT
2017,432,805,32573,PRT
2017,432,2531,32573,PDL2
2017,432,1322,32573,PDL2
2017,640,638,32573,PRT
2017,640,913,32573,PRT
2017,640,436,32573,PRT
2017,640,1242,32573,PRT
2017,640,1442,32573,PRT
2017,640,1764,32573,PRT
2017,640,2126,32573,PRT
2016,199,3687,32573,PLT
2016,199,1017,32573,PDR2
2016,199,401,32573,PDL2
2016,199,670,32573,PDR2
2017,640,4351,32573,PRT
2016,199,3777,32573,PDL2
2016,199,1728,32573,PDR2
2016,199,2246,32573,PDR2
2016,199,2740,32573,PDR2
2016,199,544,32573,PLT
2016,199,1559,32573,PLT
2016,199,216,32573,PLT
2016,187,303,32573,PLT
2016,187,768,32573,PDR2
2016,187,984,32573,PDR2
2016,187,386,32573,PDR2
2016,187,1222,32573,PDR2
2016,187,1747,32573,PDR2
2016,187,1085,32573,PLT
2016,187,1550,32573,PLT
2016,187,1523,32573,PLT
2016,187,2681,32573,PLT
2016,187,1882,32573,PLT
2016,187,1658,32573,PLT
2016,187,3845,32573,PLT
2016,187,2865,32573,PLT
2016,187,3246,32573,PLT
2016,187,4355,32573,PLT
2016,187,116,32573,PDR2
2017,416,3937,32573,PRT
2017,416,2387,32573,PRT
2017,416,2415,32573,PRT
2017,416,2745,32573,PRT
2017,416,2852,32573,PDR3
2017,416,297,32573,PRT
2017,416,1138,32573,PDR3
2017,416,140,32573,PDR3
2017,416,1749,32573,PDR3
2017,416,1722,32573,PDR3
2017,416,1595,32573,PRT
2016,187,2778,32573,PDR2
2016,187,2016,32573,PDR4
2016,187,3081,32573,PDR2
2016,187,3392,32573,PDR2
2017,402,3870,32573,PRT
2017,402,3287,32573,PRT
2017,402,3637,32573,PRT
2017,402,917,32573,PRT
2017,402,3021,32573,PRT
2017,402,1314,32573,PRT
2017,402,2857,32573,PDL3
2017,402,1444,32573,PDR3
2017,402,1864,32573,PDR3
2017,402,202,32573,PDL3
2017,623,1826,32573,PRT
2017,623,2556,32573,PRT
2017,623,3800,32573,PRT
2016,165,3297,32573,PRT
2016,165,3379,32573,PDR3
2016,165,3481,32573,PRT
2016,165,2389,32573,PDR2
2016,165,3008,32573,PRT
2017,605,4298,32573,PRT
2016,165,1384,32573,PDR3
2016,165,1580,32573,PRT
2016,165,2188,32573,PDR3
2016,165,2300,32573,PRT
2016,165,566,32573,PDR2
2017,605,3531,32573,PRT
2017,605,713,32573,PRT
2016,165,188,32573,PRT
2016,165,347,32573,PDR2
2017,612,2682,32573,PRT
2017,612,3800,32573,PRT
2017,612,522,32573,PRT
2017,612,2416,32573,PRT
2017,612,706,32573,PRT
2017,368,1253,32573,PDL2
2017,368,1598,32573,PRT
2017,368,1482,32573,PDL3
2017,368,1762,32573,PDL2
2017,368,2049,32573,PDL2
2017,368,1961,32573,PRT
2017,368,1934,32573,PRT
2017,368,409,32573,PDL2
2017,368,799,32573,PDL3
2017,368,1128,32573,PRT
2017,368,126,32573,PDL2
2017,368,261,32573,PRT
2016,150,1531,32573,PRT
2016,150,2992,32573,PRT
2016,150,2111,32573,PRT
2016,150,819,32573,PRT
2016,150,1034,32573,PRT
2016,150,1292,32573,PRT
2016,150,3593,32573,PDR3
2016,150,1427,32573,PDR3
2016,150,918,32573,PDR3
2016,150,629,32573,PDR3
2017,577,937,32573,PRT
2017,577,1879,32573,PRT
2017,577,2711,32573,PRT
2017,577,2505,32573,PRT
2017,577,188,32573,PRT
2017,574,3745,32573,PRT
2017,574,1186,32573,PRT
2017,574,2578,32573,PRT
2017,574,3091,32573,PRT
2017,357,665,32573,PRT
2017,357,931,32573,PDL2
2017,357,541,32573,PDL3
2017,357,242,32573,PDL2
2017,574,134,32573,PRT
2017,574,924,32573,PRT
2017,574,625,32573,PRT
2016,231,1627,32573,PDR2
2016,231,1363,32573,PDR2
2016,231,431,32573,PDR2
2016,231,3347,32573,PDR2
2016,231,1976,32573,PDR2
2016,231,1499,32573,PRT
2016,231,2577,32573,PRT
2016,231,1258,32573,PRT
2016,231,3466,32573,PRT
2016,231,4394,32573,PRT
2016,231,3890,32573,PRT
2017,473,1749,32573,PRT
2016,245,2347,32573,PRT
2017,473,2167,32573,PRT
2017,473,1991,32573,PRT
2016,245,3424,32573,PDR2
2016,245,3856,32573,PDR2
2016,245,1061,32573,PDR2
2016,20,2940,32573,PDR3
2016,20,2627,32573,PDR3
2016,20,3310,32573,PDR3
2016,245,2918,32573,PDR2
2016,245,2552,32573,PDR2
2016,245,1740,32573,PDR2
2016,20,4022,32573,PRT
2016,20,3461,32573,PRT
2016,20,2818,32573,PRT
2016,20,432,32573,PRT
2016,20,1384,32573,PRT
2016,20,588,32573,PRT
2016,20,2515,32573,PRT
2017,479,4614,32573,PRT
2017,479,127,32573,PRT
2017,479,823,32573,PRT
2017,479,538,32573,PRT
2017,479,2404,32573,PRT
2017,479,1595,32573,PRT
2017,479,2939,32573,PRT
2016,245,3518,32573,PRT
2016,245,2751,32573,PRT
2016,40,2517,32573,PDR3
2016,40,2764,32573,PDR3
2016,40,3682,32573,PDR3
2016,40,3868,32573,PDR3
2016,40,4182,32573,PRT
2016,40,3777,32573,PRT
2017,499,113,32573,PRT
2017,499,2420,32573,PRT
2017,499,2956,32573,PRT
2017,499,1524,32573,PRT
2017,499,971,32573,PRT
2017,499,3280,32573,PRT
2016,276,499,32573,PRT
2016,276,3842,32573,PRT
2016,276,941,32573,PDR3
2016,276,418,32573,PDR3
2016,276,2577,32573,PRT
2016,276,2257,32573,PRT
2016,59,1872,32573,PDR3
2016,59,2440,32573,PDR3
2017,506,2395,32573,PRT
2017,506,2185,32573,PRT
2016,59,3024,32573,PDL3
2017,506,2900,32573,PRT
2017,506,2927,32573,PRT
2017,506,2950,32573,PRT
2016,59,1275,32573,PDR3
2017,506,321,32573,PRT
2016,59,2734,32573,PRT
2017,506,734,32573,PRT
2016,59,204,32573,PRT
2016,59,574,32573,PRT
2016,273,1357,32573,PRT
2016,273,3687,32573,PDL3
2016,273,268,32573,PRT
2016,273,2320,32573,PDL3
2016,273,688,32573,PDR3
2016,273,3352,32573,PLL
2016,273,384,32573,PDR3
2016,273,120,32573,PDR4
2016,273,2165,32573,PRT
2016,273,1384,32573,PRT
2016,273,2970,32573,PRT
2016,273,2639,32573,PRT
2016,273,3593,32573,PRT
2017,526,382,32573,PRT
2017,526,1916,32573,PRT
2017,526,2265,32573,PRT
2017,526,2527,32573,PRT
2017,526,2558,32573,PRT
2017,526,1434,32573,PRT
2017,526,1470,32573,PRT
2017,526,627,32573,PDL4
2016,303,709,32573,PDR3
2016,303,1114,32573,PDL4
2016,303,1511,32573,PDR3
2016,303,3066,32573,PRT
2016,303,144,32573,PRT
2016,303,1353,32573,PRT
2016,307,1215,32573,PRT
2016,307,2388,32573,PRT
2016,307,2555,32573,PLL
2016,307,3194,32573,PRT
2016,307,3088,32573,PDL4
2016,307,3724,32573,PDR3
2016,307,3309,32573,PDR3
2016,307,117,32573,PRT
2017,549,3604,32573,PRT
2017,549,2999,32573,PRT
2017,549,2711,32573,PRT
2017,549,2167,32573,PRT
2017,549,2461,32573,PRT
2017,549,1182,32573,PRT
2017,549,457,32573,PRT
2017,336,465,32573,PDL2
2017,336,1144,32573,PDL2
2017,336,290,32573,PDL2
2017,336,122,32573,PDL2
2017,336,379,32573,PRT
2017,336,206,32573,PRT
2017,336,1365,32573,PRT
2017,479,2308,32574,PDL2
2017,473,3009,32574,PDL3
2017,574,2386,32574,PDL2
2017,577,2590,32574,PDL3
2017,612,438,32574,PDL2
2017,402,3178,32574,PDL2
2017,549,2367,32574,PDL2
2016,12,2990,32576,PR
2016,12,4485,32576,PR
2017,355,3909,32577,PRW
2016,52,1953,32577,PR
2016,52,4288,32577,PR
2016,52,145,32577,PR
2016,52,452,32577,PR
2016,52,737,32577,PR
2016,44,3207,32577,PR
2016,44,3504,32577,PR
2016,148,437,32578,PDL2
2016,131,3736,32578,PDL2
2016,131,2917,32580,VL
2016,131,1695,32580,VL
2016,131,1895,32580,VL
2016,131,1371,32580,VL
2016,131,122,32580,VR
2016,131,3841,32580,GR
2016,131,3077,32580,GL
2016,131,3736,32580,VR
2016,131,1782,32580,GR
2016,131,2813,32580,GR
2016,131,4232,32580,GL
2017,566,3785,32580,VL
2017,566,119,32580,GR
2017,566,2756,32580,GR
2017,566,2723,32580,GR
2017,566,3867,32580,GR
2017,566,3403,32580,GL
2017,566,2839,32580,VL
2017,566,915,32580,VL
2017,566,2173,32580,VL
2017,566,337,32580,VL
2017,578,947,32580,VL
2017,578,4311,32580,GR
2017,578,1153,32580,GL
2017,578,3324,32580,GR
2017,355,2017,32580,VLo
2017,355,1205,32580,VRo
2017,578,1289,32580,VR
2017,578,2682,32580,VR
2017,578,3230,32580,VR
2016,148,437,32580,VL
2016,148,1823,32580,VRo
2016,148,701,32580,GL
2016,148,1279,32580,GR
2016,148,2244,32580,GR
2016,148,2584,32580,VR
2017,371,461,32580,VL
2017,371,1246,32580,VLo
2017,371,1212,32580,VLo
2017,371,890,32580,VLi
2017,371,3135,32580,VL
2017,371,3166,32580,VL
2017,371,3926,32580,VLo
2017,371,1462,32580,GL
2016,148,3571,32580,VL
2017,355,4048,32580,VR
2017,355,3382,32580,VR
2017,355,3802,32580,VR
2017,355,2506,32580,VLo
2016,176,1723,32580,GR
2016,176,1622,32580,PDR1
2016,176,2975,32580,VR
2016,176,4782,32580,GR
2016,176,896,32580,VR
2016,176,1249,32580,VR
2016,176,1349,32580,GR
2017,399,4006,32580,PLL1
2017,399,1884,32580,GL
2017,399,4429,32580,GR
2017,399,4133,32580,GR
2017,399,2712,32580,GL
2017,399,2943,32580,GR
2017,399,4604,32580,GR
2017,399,3348,32580,PDL1
2017,399,3384,32580,PLL
2017,399,1336,32580,PLL1
2017,399,1776,32580,PDL1
2017,399,2572,32580,PLL1
2017,399,3029,32580,PLR
2017,399,3312,32580,PLL
2017,619,2243,32580,VR
2017,619,3026,32580,VRo
2017,619,3408,32580,VL
2017,619,2664,32580,GL
2017,619,755,32580,GR
2017,619,178,32580,PDR1
2017,606,3857,32580,VR
2017,606,3551,32580,VR
2017,606,3119,32580,VR
2017,606,3363,32580,VR
2016,170,1442,32580,GL
2016,170,131,32580,VL
2016,170,776,32580,VL
2016,170,806,32580,VR
2016,170,3304,32580,VLo
2016,170,3677,32580,VL
2016,170,3527,32580,GL
2016,170,2306,32580,GR
2016,170,1838,32580,GL
2016,170,3765,32580,GL
2017,606,700,32580,GR
2017,606,2236,32580,GR
2017,606,1104,32580,GL
2017,606,2670,32580,GR
2017,606,3220,32580,GR
2017,606,3459,32580,GR
2017,606,1188,32580,VL
2017,606,2774,32580,VR
2017,606,947,32580,VL
2017,606,3671,32580,GR
2016,12,2990,32580,VLo
2016,12,4485,32580,VLo
2016,223,3439,32580,GR
2016,223,2749,32580,GL
2016,223,1045,32580,VL
2016,223,110,32580,VR
2016,223,1854,32580,VL
2016,223,3817,32580,VR
2016,223,2470,32580,VR
2016,223,2930,32580,VR
2016,223,3349,32580,VR
2016,223,3529,32580,VR
2016,12,4621,32580,GL
2016,12,3632,32580,GL
2016,223,1707,32580,GR
2016,223,2307,32580,GR
2016,12,3115,32580,GL
2016,12,2495,32580,GL
2016,223,1281,32580,GL
2017,455,3388,32580,VRo
2016,241,602,32580,VR
2016,241,2221,32580,VR
2016,241,2789,32580,VR
2016,241,3596,32580,VR
2017,455,2310,32580,GR
2017,455,2752,32580,GR
2017,455,611,32580,GR
2016,241,2976,32580,GR
2016,241,740,32580,GR
2016,241,489,32580,GR
2016,241,143,32580,GR
2017,660,3942,32580,GL
2017,660,1182,32580,VLo
2017,660,354,32580,PDR1
2017,660,2687,32580,GR
2017,660,1591,32580,GL
2017,660,3803,32580,VL
2017,660,3170,32580,VL
2017,660,2791,32580,VR
2017,660,2546,32580,VRo
2017,660,1488,32580,VL
2017,660,194,32580,GR
2017,660,510,32580,GL
2016,211,985,32580,GR
2016,211,2356,32580,VRo
2016,211,592,32580,GR
2016,211,1612,32580,VL
2017,629,2814,32580,VRo
2017,629,3506,32580,VLo
2017,629,1441,32580,VL
2017,629,122,32580,GR
2017,421,2579,32580,VR
2017,421,1446,32580,GL
2017,421,3422,32580,VR
2017,421,2870,32580,GL
2017,421,4360,32580,GR
2017,421,797,32580,VR
2017,645,469,32580,VR
2017,645,1384,32580,VL
2017,645,1807,32580,VL
2017,645,2297,32580,VR
2017,645,2516,32580,VR
2017,645,2707,32580,VR
2017,645,943,32580,GR
2017,645,656,32580,GR
2017,645,3083,32580,VR
2017,645,3968,32580,GL
2017,645,2600,32580,GR
2017,645,3301,32580,GL
2017,645,3701,32580,GL
2017,645,2402,32580,GR
2017,645,1228,32580,GR
2017,439,649,32580,GR
2017,439,822,32580,GL
2017,439,1103,32580,GR
2017,439,3574,32580,VR
2017,439,2103,32580,VR
2017,439,738,32580,VR
2017,439,121,32580,VR
2017,463,3950,32580,GL
2017,463,3542,32580,GL
2017,463,1900,32580,VR
2017,463,2440,32580,VL
2017,463,2800,32580,VL
2017,463,2916,32580,VR
2017,463,1122,32580,GL
2017,463,1095,32580,GL
2017,463,282,32580,VR
2017,463,368,32580,GL
2017,463,481,32580,VR
2017,463,981,32580,VRo
2016,250,1471,32580,VR
2016,250,2043,32580,VR
2016,250,1125,32580,VR
2016,250,3388,32580,VR
2016,250,2981,32580,VR
2016,250,3702,32580,VR
2016,250,3853,32580,GR
2016,250,574,32580,VR
2016,250,356,32580,VR
2016,250,3880,32580,GR
2017,483,1151,32580,GL
2017,483,580,32580,GL
2017,483,4200,32580,GR
2017,483,4169,32580,GR
2017,483,3896,32580,GR
2017,483,666,32580,VR
2017,483,1249,32580,VR
2017,483,1627,32580,VR
2017,483,1802,32580,VL
2016,250,482,32580,GR
2016,250,741,32580,GR
2016,250,1387,32580,GR
2016,250,2172,32580,GR
2016,250,3520,32580,GR
2016,44,123,32580,VL
2016,44,158,32580,VR
2016,44,425,32580,VL
2016,44,1482,32580,VL
2016,44,1935,32580,VL
2016,44,2150,32580,VL
2016,44,3504,32580,VLo
2016,44,2951,32580,VL
2016,44,3207,32580,VLo
2016,44,2063,32580,GR
2016,44,1848,32580,GR
2016,44,785,32580,GR
2016,44,549,32580,GR
2016,44,2733,32580,GR
2016,44,3406,32580,GR
2016,44,4323,32580,GR
2016,52,737,32580,VL
2016,52,452,32580,VL
2016,52,1953,32580,VR
2016,52,145,32580,VR
2016,273,268,32580,VR
2016,273,120,32580,GR
2016,273,384,32580,GR
2016,273,688,32580,GL
2016,273,3687,32580,GL
2016,273,2320,32580,GR
2016,273,3352,32580,GR
2016,52,4288,32580,VL
2016,273,1357,32580,VR
2016,273,1384,32580,VR
2016,273,2165,32580,VR
2016,273,2970,32580,VR
2016,273,3593,32580,VR
2016,273,2639,32580,VR
2016,52,3527,32580,VL
2016,52,2906,32580,VL
2016,52,2147,32580,GL
2016,52,654,32580,GL
2016,286,340,32580,VL
2016,286,122,32580,GR
2017,504,377,32580,GR
2017,504,350,32580,GR
2017,504,607,32580,GL
2017,504,1237,32580,VR
2017,504,461,32580,VR
2016,87,3561,32580,GL
2016,87,3130,32580,GL
2016,87,2063,32580,GL
2016,87,1212,32580,GL
2016,87,1118,32580,VL
2016,87,1239,32580,GL
2016,87,1358,32580,VL
2016,87,654,32580,VL
2016,87,376,32580,VL
2016,297,2224,32580,GR
2016,297,3575,32580,GR
2016,297,1430,32580,GR
2016,297,856,32580,GR
2016,297,1775,32580,VR
2016,297,2308,32580,VL
2016,297,756,32580,VL
2016,297,119,32580,VL
2016,286,3314,32580,VR
2016,286,3132,32580,VR
2016,286,1649,32580,VR
2016,286,2097,32580,VRo
2016,286,2323,32580,VR
2016,286,3226,32580,GR
2016,286,2783,32580,VR
2017,510,3550,32580,GL
2016,79,171,32580,VL
2017,510,1279,32580,GR
2016,79,198,32580,VL
2016,79,1166,32580,VL
2017,510,3729,32580,VL
2017,510,2902,32580,PDR1
2016,79,599,32580,VL
2017,510,376,32580,GR
2017,510,1725,32580,VL
2017,510,2377,32580,PDR1
2017,510,987,32580,VL
2016,286,2198,32580,GR
2016,286,3017,32580,GL
2016,79,1880,32580,VL
2016,79,1787,32580,GL
2016,286,441,32580,PRW
2016,286,818,32580,GL
2016,79,2544,32580,VR
2016,79,2084,32580,GL
2016,286,1955,32580,GR
2017,544,1202,32580,VLo
2017,544,2871,32580,VR
2017,544,3716,32580,VR
2017,544,115,32580,GR
2017,544,3165,32580,GR
2016,98,2809,32580,GR
2016,98,1621,32580,GR
2016,98,1195,32580,GL
2016,98,297,32580,GR
2016,98,3247,32580,VL
2016,98,2710,32580,VL
2016,98,1820,32580,VR
2016,98,1373,32580,VL
2016,98,490,32580,VL
2016,98,180,32580,VL
2016,310,3770,32580,GL
2016,310,479,32580,VR
2016,98,3617,32580,GR
2016,98,4002,32580,GL
2016,98,3155,32580,GR
2016,310,3672,32580,VR
2016,310,2880,32580,VL
2016,310,2657,32580,VL
2016,310,1108,32580,VL
2016,310,3101,32580,GR
2016,310,2772,32580,GR
2016,331,2697,32580,VR
2016,331,548,32580,VL
2016,331,2198,32580,VR
2016,331,310,32580,VL
2016,331,3517,32580,GR
2016,331,392,32580,GL
2016,120,2753,32580,GR
2016,120,3297,32580,GR
2016,120,2130,32580,VLo
2016,120,1891,32580,PDL1
2016,327,3770,32580,VL
2016,327,3209,32580,VR
2016,327,2288,32580,VR
2016,327,1729,32580,VL
2016,120,2011,32580,GL
2016,120,1102,32580,GR
2016,120,667,32580,GL
2016,120,157,32580,GL
2016,327,1478,32580,VL
2016,327,984,32580,VL
2016,120,2726,32580,GR
2016,120,4207,32580,PDL1
2016,120,3622,32580,PDL1
2017,556,4009,32580,GL
2017,556,1199,32580,VR
2017,556,2193,32580,VR
2017,556,2573,32580,VL
2017,556,979,32580,GL
2017,556,182,32580,VR
2016,327,220,32580,GR
2016,327,314,32580,VR
2016,327,2175,32580,GR
2016,327,1646,32580,GL
2016,327,1380,32580,GR
2016,327,2878,32580,GL
2016,327,3581,32580,GL
2016,327,118,32580,VR
2016,332,3764,32580,PDL1
2016,332,4218,32580,VRo
2017,348,174,32580,VR
2017,348,263,32580,GR
2016,332,2983,32580,VL
2016,332,3031,32580,VL
2016,332,246,32580,VRo
2016,332,2260,32580,GL
2016,332,476,32580,GL
2016,332,1010,32580,GR
2016,332,601,32580,VR
2016,332,2109,32580,VR
2016,332,125,32580,GR
2017,476,3622,32581,VLi
2017,476,4048,32581,PLL
2017,476,1718,32581,VLi
2017,476,614,32581,VLi
2017,476,1278,32581,VLi
2017,476,364,32581,PLL
2017,479,2939,32581,VR
2017,479,1595,32581,VR
2017,479,2404,32581,VR
2017,479,538,32581,VR
2017,479,823,32581,VR
2017,479,127,32581,PLL
2017,479,4614,32581,PLL
2017,479,704,32581,GR
2017,479,2814,32581,GR
2017,479,2308,32581,GR
2017,479,1710,32581,GR
2017,479,1291,32581,GR
2017,479,4103,32581,GR
2017,479,4279,32581,GR
2017,479,4531,32581,GL
2016,22,3695,32581,GL
2016,22,3718,32581,GL
2016,22,1231,32581,VRi
2016,22,2344,32581,VLo
2016,22,2733,32581,VLo
2016,185,2686,32581,PR
2016,185,3163,32581,PR
2016,185,949,32581,PR
2016,185,1274,32581,PR
2016,185,504,32581,PR
2016,185,717,32581,PR
2016,185,220,32581,PR
2017,423,3333,32581,VLo
2017,423,3584,32581,VL
2017,423,2091,32581,GL
2017,423,730,32581,VL
2017,423,2500,32581,GL
2017,423,1719,32581,GL
2017,435,3773,32581,PLM
2017,435,3300,32581,PLR1
2017,435,2473,32581,VR
2017,435,124,32581,VR
2017,447,696,32581,PDL1
2017,447,903,32581,PLL
2017,447,1434,32581,PLL
2017,447,1817,32581,PDL1
2017,447,3631,32581,PDL1
2016,233,293,32581,VR
2016,12,4621,32581,GR
2016,12,4485,32581,VRi
2016,12,2990,32581,VRi
2017,380,3395,32581,VRo
2017,401,547,32581,VL
2017,401,1953,32581,VL
2017,401,951,32581,VLo
2016,133,3329,32581,PR
2017,352,2802,32581,VRo
2016,133,2971,32581,PR
2016,133,2245,32581,PR
2016,118,1363,32581,VL
2016,118,3300,32581,VL
2016,118,239,32581,VL
2016,118,731,32581,VLo
2016,118,1041,32581,VLo
2016,112,3895,32581,VLo
2016,112,3574,32581,VL
2016,112,2487,32581,VL
2016,278,3635,32581,PR
2016,278,3257,32581,PR
2016,278,1410,32581,PR
2016,278,722,32581,PR
2017,511,2217,32581,PDL1
2017,511,2675,32581,PLL
2017,511,578,32581,VRi
2017,511,1009,32581,VLi
2016,44,3207,32581,VRo
2016,44,2951,32581,VRo
2016,44,3504,32581,VRo
2017,493,3236,32581,GR
2017,493,3323,32581,PLL
2017,493,2854,32581,PLL
2017,493,580,32581,VLi
2017,493,377,32581,VLi
2016,262,815,32581,PR
2017,361,3329,32582,PRW
2017,361,3000,32582,PRW
2017,361,3198,32582,PDR2
2017,361,3454,32582,PDR2
2017,361,3151,32582,PDR2
2017,388,3486,32582,PRW
2017,388,2161,32582,PRW
2017,388,1199,32582,PRW
2016,12,4621,32582,PLG
2016,12,3632,32582,PLG
2016,12,3115,32582,PLG
2016,12,2495,32582,PLG
2017,339,1965,32582,PRW
2017,339,2463,32582,PRW
2016,52,3527,32583,PDR2
2016,52,2906,32583,PDR2
2016,52,4288,32583,PDR2
2016,19,1475,32584,P
2016,48,3381,32586,PLT
2016,48,3381,32592,PPR
2016,48,3483,32592,VRi
2016,48,3913,32592,PLR
2016,19,3556,32592,VRi
2016,19,2444,32592,VRi
2016,17,3631,32592,PPR
2016,17,3731,32592,VRi
2016,17,3134,32592,VRo
2017,449,1570,32592,VLi
2017,449,2069,32592,VLi
2017,449,922,32592,VLi
2016,17,1397,32592,VRi
2016,17,1610,32592,VRo
2016,17,2329,32592,VRo
2017,436,3467,32592,PLR2
2017,436,2162,32592,PDL3
2017,436,2024,32592,PDL2
2017,436,646,32592,PLR2
2017,436,3692,32592,PDL4
2017,656,122,32592,PLL
2017,656,703,32592,PLL
2017,659,1806,32592,PLL
2017,659,2395,32592,PLL
2017,659,595,32592,PLL
2017,630,2449,32592,PDL1
2017,630,4204,32592,PDL3
2017,630,3473,32592,PDL1
2017,630,3129,32592,PLL
2017,630,2125,32592,VLi
2017,630,805,32592,PDL1
2017,639,764,32592,PLL1
2017,639,1059,32592,VLi
2017,639,394,32592,PDL1
2017,639,1261,32592,PDL1
2017,639,2203,32592,PLL1
2017,639,2905,32592,PLL
2017,639,3646,32592,PLL
2017,384,183,32592,VRi
2017,384,2989,32592,VRi
2017,622,208,32592,VLi
2017,622,2267,32592,PDL1
2017,622,1797,32592,PDL1
2017,384,1415,32592,PRW
2017,384,1927,32592,PRW
2017,384,2325,32592,PRW
2017,384,1017,32592,PRW
2017,384,701,32592,PRW
2017,384,3020,32592,VRi
2017,384,3435,32592,VRi
2017,384,291,32592,PRW
2017,576,2393,32592,PDL1
2017,576,3257,32592,VLi
2017,576,164,32592,PLL
2017,576,1642,32592,PLL
2017,360,506,32592,VRi
2017,360,137,32592,PDR1
2017,591,2737,32592,PLL
2017,591,3305,32592,VLi
2017,591,749,32592,PLL
2017,591,2496,32592,PLL
2017,367,1631,32592,PRW
2017,367,638,32592,PRW
2017,367,211,32592,VRi
2017,512,866,32592,PDL1
2017,512,1491,32592,PDL1
2017,512,2308,32592,PDL1
2017,512,2525,32592,PDL1
2017,512,3623,32592,PLL
2017,512,2391,32592,PRW
2017,512,3348,32592,PRW
2017,512,3869,32592,PRW
2016,50,1349,32592,PDR1
2016,50,2203,32592,VRi
2016,50,1660,32592,VRi
2016,50,3423,32592,PLR
2016,50,2088,32592,PPR
2016,50,2951,32592,PPR
2016,50,1550,32592,PPR
2017,478,506,32592,PLL
2016,292,603,32592,PDL2
2016,292,951,32592,PDL1
2017,520,1241,32592,PLL1
2017,520,2961,32592,VLi
2017,520,321,32592,PDL1
2017,520,3647,32592,PLL
2017,520,3287,32592,PDL1
2017,347,127,32592,VRi
2016,330,1432,32592,PDR2
2016,330,2132,32592,PDR1
2017,347,1147,32592,PRW
2016,326,1388,32592,PDL3
2016,326,2258,32592,PDL3
2016,326,2827,32592,PDL3
2016,306,116,32592,PDR1
2016,306,1281,32592,PDR1
2016,306,2338,32592,PDR1
2016,306,2772,32592,PDR1
2016,332,125,32592,PDR1
2016,332,1010,32592,PLR
2016,332,2260,32592,PDR2
2017,562,1195,32592,VLi
2017,562,949,32592,PLL
2017,562,745,32592,PDL1
2016,17,2329,32593,PLM
2016,17,3134,32593,PLR
2016,17,2983,32593,PPR
2016,17,3010,32593,PPR
2016,19,2444,32593,PLL
2016,19,3556,32593,PLL
2016,48,3483,32593,PLL
2017,341,3069,32593,PLW
2016,275,854,32593,PRW
2016,275,2502,32593,PRW
2016,275,394,32593,PDR1
2016,275,714,32593,PDR1
2016,275,1387,32593,PDR2
2016,275,3147,32593,PDR1
2016,275,3496,32593,PDR2
2016,275,3922,32593,PDR3
2016,269,2881,32593,PRW
2016,48,3483,32596,VRo
2016,48,3913,32596,VR
2016,48,1375,32596,GL
2016,244,3310,32596,PLR
2016,19,1626,32596,VLi
2016,19,913,32596,VLi
2016,19,1475,32596,GL
2016,19,144,32596,VLi
2016,230,2311,32596,PLR
2016,230,1535,32596,PDR2
2016,230,1748,32596,VRi
2016,244,2263,32596,PLR1
2016,244,2786,32596,PLR
2016,244,1912,32596,VRi
2017,449,225,32596,PRW
2017,449,789,32596,PRW
2017,449,1486,32596,PRW
2016,17,3134,32596,VLo
2016,17,3731,32596,VLo
2016,17,386,32596,GR
2016,17,3631,32596,GR
2017,449,548,32596,PLL
2016,230,1305,32596,VRi
2016,17,2329,32596,VLo
2017,659,595,32596,VL
2017,659,2395,32596,VL
2017,659,1806,32596,VL
2017,656,703,32596,VL
2017,656,307,32596,PLL
2017,656,122,32596,VL
2017,656,1443,32596,PLL
