Season_Year,Season_Type,GameKey,Game_Date,Week,PlayID,Game_Clock,YardLine,Quarter,Play_Type,Poss_Team,Home_Team_Visit_Team,Score_Home_Visiting,PlayDescription
2017,Reg,613,12/17/2017,15,1924,01:57,HST 22,2,Punt,HST,JAX-HST,21 - 0,"(1:57) (Punt formation) S.Lechler punts 45 yards to JAX 33, Center-J.Weeks. J.Mickens to JAX 40 for 7 yards (J.Todman). PENALTY on HST-S.Lechler, Unsportsmanlike Conduct, 15 yards, enforced at JAX 40."
2017,Reg,613,12/17/2017,15,2593,12:55,JAX 32,3,Punt,JAX,JAX-HST,31 - 0,"(12:55) (Punt formation) B.Nortman punts 65 yards to HST 3, Center-C.Holba. W.Fuller V to HST 19 for 16 yards (L.McCray)."
2017,Reg,613,12/17/2017,15,3192,04:29,HST 11,3,Punt,HST,JAX-HST,38 - 7,"(4:29) (Punt formation) S.Lechler punts 51 yards to JAX 38, Center-J.Weeks. D.Westbrook to HST 43 for 19 yards (K.Drummond)."
2017,Reg,613,12/17/2017,15,3283,02:26,HST 37,3,Punt,JAX,JAX-HST,38 - 7,"(2:26) (Punt formation) B.Nortman punts 35 yards to HST 2, Center-C.Holba, downed by JAX-P.Thompson."
2017,Reg,613,12/17/2017,15,3366,01:15,HST 8,3,Punt,HST,JAX-HST,38 - 7,"(1:15) (Punt formation) S.Lechler punts 45 yards to JAX 47, Center-J.Weeks. J.Mickens pushed ob at HST 26 for 27 yards (A.Blue). PENALTY on JAX-D.Payne, Offensive Holding, 10 yards, enforced at JAX 47."
2017,Reg,613,12/17/2017,15,3517,13:37,JAX 42,4,Punt,JAX,JAX-HST,38 - 7,"(13:37) (Punt formation) B.Nortman punts 48 yards to HST 10, Center-C.Holba, out of bounds."
2017,Reg,613,12/17/2017,15,3627,12:38,HST 15,4,Punt,HST,JAX-HST,38 - 7,"(12:38) (Punt formation) S.Lechler punts 30 yards to HST 45, Center-J.Weeks, out of bounds."
2017,Reg,613,12/17/2017,15,3939,07:49,HST 33,4,Punt,HST,JAX-HST,45 - 7,"(7:49) (Punt formation) PENALTY on JAX, Defensive 12 On-field, 5 yards, enforced at HST 33 - No Play."
2017,Reg,613,12/17/2017,15,3966,07:40,HST 38,4,Punt,HST,JAX-HST,45 - 7,"(7:40) S.Lechler punts 39 yards to JAX 23, Center-J.Weeks, fair catch by J.Mickens."
2017,Reg,613,12/17/2017,15,4048,05:25,JAX 32,4,Punt,JAX,JAX-HST,45 - 7,"(5:25) (Punt formation) B.Nortman punts 43 yards to HST 25, Center-C.Holba, fair catch by D.White."
2017,Reg,613,12/17/2017,15,4154,03:47,HST 31,4,Punt,HST,JAX-HST,45 - 7,"(3:47) (Punt formation) S.Lechler punts 58 yards to JAX 11, Center-J.Weeks, fair catch by J.Mickens."
2017,Reg,614,12/17/2017,15,345,09:07,CIN 32,1,Punt,CIN,MIN-CIN,7 - 0,"(9:07) (Punt formation) K.Huber punts 52 yards to MIN 16, Center-C.Harris. M.Sherels to MIN 32 for 16 yards (B.Wilson)."
2017,Reg,614,12/17/2017,15,483,07:07,MIN 36,1,Punt,MIN,MIN-CIN,7 - 0,"(7:07) (Punt formation) R.Quigley punts 46 yards to CIN 18, Center-K.McDermott. A.Erickson to CIN 19 for 1 yard (E.Wilson)."
2017,Reg,614,12/17/2017,15,940,00:01,CIN 18,1,Punt,CIN,MIN-CIN,17 - 0,"(:01) (Punt formation) K.Huber punts 52 yards to MIN 30, Center-C.Harris. M.Sherels pushed ob at MIN 40 for 10 yards (C.Harris)."
2017,Reg,614,12/17/2017,15,1104,13:12,MIN 42,2,Punt,MIN,MIN-CIN,17 - 0,"(13:12) (Punt formation) R.Quigley punts 45 yards to CIN 13, Center-K.McDermott. A.Erickson to CIN 15 for 2 yards (E.Wilson). FUMBLES (E.Wilson), and recovers at CIN 15. A.Erickson to CIN 24 for 9 yards (C.Ham)."
2017,Reg,614,12/17/2017,15,1226,11:13,CIN 33,2,Punt,CIN,MIN-CIN,17 - 0,"(11:13) (Punt formation) K.Huber punts 44 yards to MIN 23, Center-C.Harris, out of bounds."
2017,Reg,614,12/17/2017,15,1562,04:42,CIN 25,2,Punt,CIN,MIN-CIN,24 - 0,"(4:42) (Punt formation) K.Huber punts 50 yards to MIN 25, Center-C.Harris. M.Sherels to MIN 31 for 6 yards (R.Hewitt)."
2017,Reg,614,12/17/2017,15,1735,01:16,MIN 45,2,Punt,MIN,MIN-CIN,24 - 0,"(1:16) (Punt formation) R.Quigley punts 53 yards to CIN 2, Center-K.McDermott, downed by MIN-J.Kearse."
2017,Reg,614,12/17/2017,15,1852,00:51,CIN 9,2,Punt,CIN,MIN-CIN,24 - 0,"(:51) (Punt formation) K.Huber punts 49 yards to MIN 42, Center-C.Harris. M.Sherels to MIN 42 for no gain (C.Uzomah; H.Nickerson). PENALTY on MIN-B.Gedeon, Illegal Block Above the Waist, 10 yards, enforced at MIN 39."
2017,Reg,614,12/17/2017,15,2088,12:08,CIN 49,3,Punt,CIN,MIN-CIN,24 - 0,"(12:08) K.Huber punts 39 yards to MIN 12, Center-C.Harris, fair catch by M.Sherels."
2017,Reg,614,12/17/2017,15,2467,03:56,CIN 37,3,Punt,MIN,MIN-CIN,27 - 0,"(3:56) R.Quigley punts 28 yards to CIN 9, Center-K.McDermott, fair catch by A.Erickson."
2017,Reg,614,12/17/2017,15,2648,01:39,MIN 43,3,Punt,CIN,MIN-CIN,27 - 0,"(1:39) K.Huber punts 26 yards to MIN 17, Center-C.Harris, fair catch by M.Sherels."
2017,Reg,614,12/17/2017,15,2987,10:51,CIN 30,4,Punt,CIN,MIN-CIN,34 - 0,"(10:51) (Punt formation) K.Huber punts 53 yards to MIN 17, Center-C.Harris. M.Sherels to MIN 26 for 9 yards (B.Wilson). PENALTY on MIN-T.Brock, Offensive Holding, 10 yards, enforced at MIN 26."
2017,Reg,614,12/17/2017,15,3374,04:51,MIN 31,4,Punt,MIN,MIN-CIN,34 - 7,"(4:51) (Punt formation) R.Quigley punts 45 yards to CIN 24, Center-K.McDermott, fair catch by A.Erickson."
2017,Reg,615,12/17/2017,15,418,08:43,NYJ 32,1,Punt,NYJ,NO-NYJ,3 - 0,"(8:43) L.Edwards punts 56 yards to NO 12, Center-T.Hennessy. T.Lewis to NO 18 for 6 yards (J.Martin)."
2017,Reg,615,12/17/2017,15,1648,04:34,NYJ 20,2,Punt,NYJ,NO-NYJ,17 - 7,"(4:34) L.Edwards punts 36 yards to NO 44, Center-T.Hennessy. T.Lewis to NO 49 for 5 yards (R.Miles)."
2017,Reg,615,12/17/2017,15,1748,03:02,NYJ 49,2,Punt,NO,NO-NYJ,17 - 7,"(3:02) T.Morstead punts 40 yards to NYJ 9, Center-Z.Wood, fair catch by J.Natson."
2017,Reg,615,12/17/2017,15,1909,01:35,NYJ 33,2,Punt,NYJ,NO-NYJ,17 - 7,"(1:35) L.Edwards punts 42 yards to NO 25, Center-T.Hennessy. T.Lewis ran ob at NO 32 for 7 yards (N.Sterling). PENALTY on NO-J.Hardee, Offensive Holding, 10 yards, enforced at NO 25."
2017,Reg,615,12/17/2017,15,2370,13:01,NYJ 41,3,Punt,NYJ,NO-NYJ,17 - 10,"(13:01) L.Edwards punts 52 yards to NO 7, Center-T.Hennessy, downed by NYJ-T.Brooks."
2017,Reg,615,12/17/2017,15,2481,12:04,NO 13,3,Punt,NO,NO-NYJ,17 - 10,"(12:04) T.Morstead punts 53 yards to NYJ 34, Center-Z.Wood, fair catch by J.Natson."
2017,Reg,615,12/17/2017,15,2812,06:18,NO 26,3,Punt,NO,NO-NYJ,17 - 13,"(6:18) T.Morstead punts 49 yards to NYJ 25, Center-Z.Wood, out of bounds."
2017,Reg,615,12/17/2017,15,3115,01:47,NYJ 23,3,Punt,NYJ,NO-NYJ,17 - 13,"(1:47) L.Edwards punts 32 yards to NO 45, Center-T.Hennessy, out of bounds."
2017,Reg,615,12/17/2017,15,3502,12:30,NYJ 41,4,Punt,NYJ,NO-NYJ,17 - 13,"(12:30) L.Edwards punts 40 yards to NO 19, Center-T.Hennessy. T.Lewis ran ob at NO 36 for 17 yards (R.Miles)."
2017,Reg,615,12/17/2017,15,3978,06:03,NYJ 30,4,Punt,NYJ,NO-NYJ,24 - 13,"(6:03) L.Edwards punts 58 yards to NO 12, Center-T.Hennessy. T.Lewis to NO 20 for 8 yards (B.Carter)."
2017,Reg,615,12/17/2017,15,4186,03:30,NO 25,4,Punt,NO,NO-NYJ,24 - 13,"(3:30) T.Morstead punts 45 yards to NYJ 30, Center-Z.Wood. J.Natson to NYJ 30 for no gain (J.Hardee)."
2017,Reg,616,12/17/2017,15,1119,14:56,NYG 49,2,Punt,PHI,NYG-PHI,13 - 7,"(14:56) D.Jones punts 49 yards to end zone, Center-R.Lovato, Touchback."
2017,Reg,616,12/17/2017,15,1337,12:15,PHI 31,2,Punt,PHI,NYG-PHI,20 - 7,"(12:15) D.Jones punts 46 yards to NYG 23, Center-R.Lovato, downed by PHI-N.Goode."
2017,Reg,616,12/17/2017,15,1448,10:48,NYG 40,2,Punt,NYG,NYG-PHI,20 - 7,"(10:48) B.Wing punts 40 yards to PHI 20, Center-Z.DeOssie, fair catch by K.Barner."
2017,Reg,616,12/17/2017,15,1955,03:23,NYG 29,2,Punt,NYG,NYG-PHI,20 - 14,"(3:23) B.Wing punt is BLOCKED by K.Grugier-Hill, Center-Z.DeOssie, recovered by NYG-D.Thompson at NYG 18. D.Thompson to NYG 18 for no gain (C.Clement)."
2017,Reg,616,12/17/2017,15,2860,08:46,NYG 25,3,Punt,NYG,NYG-PHI,23 - 24,"(8:46) B.Wing punts 34 yards to PHI 41, Center-Z.DeOssie, out of bounds."
2017,Reg,616,12/17/2017,15,3119,04:25,NYG 26,3,Punt,NYG,NYG-PHI,23 - 31,"(4:25) (Punt formation) PENALTY on PHI-N.Goode, Neutral Zone Infraction, 5 yards, enforced at NYG 26 - No Play."
2017,Reg,616,12/17/2017,15,3374,01:08,PHI 34,3,Punt,PHI,NYG-PHI,29 - 31,"(1:08) D.Jones punts 47 yards to NYG 19, Center-R.Lovato, downed by PHI."
2017,Reg,616,12/17/2017,15,4568,00:24,PHI 35,4,Punt,PHI,NYG-PHI,29 - 34,"(:24) D.Jones punts 45 yards to NYG 20, Center-R.Lovato. K.Raymond to NYG 27 for 7 yards (K.Grugier-Hill)."
2017,Reg,617,12/17/2017,15,753,02:07,WAS 35,1,Punt,WAS,WAS-ARZ,7 - 3,"(2:07) T.Way punts 54 yards to ARZ 11, Center-N.Sundberg. B.Golden to ARZ 12 for 1 yard (Q.Dunbar)."
2017,Reg,617,12/17/2017,15,889,00:20,ARZ 15,1,Punt,ARZ,WAS-ARZ,7 - 3,"(:20) A.Lee punts 48 yards to WAS 37, Center-A.Brewer, downed by ARZ-B.Golden."
2017,Reg,617,12/17/2017,15,1588,05:34,WAS 45,2,Punt,WAS,WAS-ARZ,14 - 6,"(5:34) T.Way punts 55 yards to end zone, Center-N.Sundberg, Touchback."
2017,Reg,617,12/17/2017,15,2373,12:12,WAS 24,3,Punt,WAS,WAS-ARZ,14 - 12,"(12:12) T.Way punts 54 yards to ARZ 22, Center-N.Sundberg. B.Golden to ARZ 31 for 9 yards (D.Everett, F.Moreau)."
2017,Reg,617,12/17/2017,15,2468,10:39,ARZ 40,3,Punt,ARZ,WAS-ARZ,14 - 12,"(10:39) A.Lee punts 54 yards to WAS 6, Center-A.Brewer, downed by ARZ-B.Baker."
2017,Reg,617,12/17/2017,15,2873,03:34,ARZ 26,3,Punt,ARZ,WAS-ARZ,17 - 12,"(3:34) A.Lee punts 62 yards to WAS 12, Center-A.Brewer. J.Crowder pushed ob at WAS 21 for 9 yards (J.Bethel)."
2017,Reg,617,12/17/2017,15,3065,15:00,WAS 19,4,Punt,WAS,WAS-ARZ,17 - 12,"(15:00) T.Way punts 56 yards to ARZ 25, Center-N.Sundberg. B.Golden pushed ob at ARZ 39 for 14 yards (D.Everett). WAS-R.Anderson was injured during the play. He is Out.  52 - has a knee injury"
2017,Reg,617,12/17/2017,15,3423,09:32,WAS 41,4,Punt,WAS,WAS-ARZ,17 - 15,"(9:32) T.Way punts 47 yards to ARZ 12, Center-N.Sundberg. B.Golden to ARZ 16 for 4 yards (J.Holsey)."
2017,Reg,617,12/17/2017,15,3512,08:02,ARZ 7,4,Punt,ARZ,WAS-ARZ,17 - 15,"(8:02) A.Lee punts 46 yards to WAS 47, Center-A.Brewer. J.Crowder to ARZ 44 for 9 yards (B.Golden)."
2017,Reg,617,12/17/2017,15,3857,03:10,ARZ 47,4,Punt,ARZ,WAS-ARZ,20 - 15,"(3:10) A.Lee punts 41 yards to WAS 12, Center-A.Brewer, fair catch by J.Crowder."
2017,Reg,617,12/17/2017,15,4017,02:12,WAS 14,4,Punt,WAS,WAS-ARZ,20 - 15,"(2:12) T.Way punts 53 yards to ARZ 33, Center-N.Sundberg. B.Golden to ARZ 48 for 15 yards (N.Sundberg). ARZ-B.Golden was injured during the play. He is Out. "
2017,Reg,618,12/17/2017,15,356,11:10,SEA 15,1,Punt,SEA,SEA-LA,0 - 3,"(11:10) J.Ryan punts 39 yards to LA 46, Center-T.Ott. P.Cooper pushed ob at 50 for 4 yards (D.Hill)."
2017,Reg,618,12/17/2017,15,782,06:17,SEA 10,1,Punt,SEA,SEA-LA,0 - 6,"(6:17) J.Ryan punts 44 yards to LA 46, Center-T.Ott. P.Cooper to SEA 1 for 53 yards (N.Thorpe)."
2017,Reg,618,12/17/2017,15,1022,02:31,SEA 50,1,Punt,SEA,SEA-LA,0 - 13,"(2:31) J.Ryan punts 50 yards to end zone, Center-T.Ott, Touchback."
2017,Reg,618,12/17/2017,15,1385,10:31,SEA 8,2,Punt,SEA,SEA-LA,0 - 13,"(10:31) J.Ryan punts 54 yards to LA 38, Center-T.Ott. P.Cooper pushed ob at SEA 36 for 26 yards (N.Vannett)."
2017,Reg,618,12/17/2017,15,2018,01:33,SEA 27,2,Punt,SEA,SEA-LA,0 - 27,"(1:33) J.Ryan punts 46 yards to LA 27, Center-T.Ott. P.Cooper to SEA 47 for 26 yards (L.Willson)."
2017,Reg,618,12/17/2017,15,2347,13:25,LA 34,3,Punt,LA,SEA-LA,0 - 34,"(13:25) J.Hekker punts 45 yards to SEA 21, Center-J.McQuaide, fair catch by T.Lockett."
2017,Reg,618,12/17/2017,15,2458,11:05,SEA 26,3,Punt,SEA,SEA-LA,0 - 34,"(11:05) J.Ryan punts 41 yards to LA 33, Center-T.Ott. P.Cooper to LA 39 for 6 yards (P.Dawson). PENALTY on SEA-D.Hill, Disqualification, 15 yards, enforced at LA 39."
2017,Reg,618,12/17/2017,15,2792,05:39,SEA 26,3,Punt,SEA,SEA-LA,0 - 40,"(5:39) J.Ryan punts 61 yards to LA 13, Center-T.Ott. P.Cooper to LA 22 for 9 yards (B.McDougald; D.Alexander)."
2017,Reg,618,12/17/2017,15,2878,03:22,LA 31,3,Punt,LA,SEA-LA,0 - 40,"(3:22) J.Hekker punts 46 yards to SEA 23, Center-J.McQuaide, downed by LA-S.Ebukam."
2017,Reg,618,12/17/2017,15,3272,13:34,SEA 41,4,Punt,LA,SEA-LA,7 - 40,"(13:34) (Punt formation) Penalty on LA-J.Hekker, Delay of Game, declined."
2017,Reg,618,12/17/2017,15,3308,13:34,SEA 41,4,Punt,LA,SEA-LA,7 - 40,"(13:34) J.Hekker punts 31 yards to SEA 10, Center-J.McQuaide. T.Lockett to SEA 10 for no gain (C.Littleton)."
2017,Reg,618,12/17/2017,15,3501,12:50,SEA 9,4,Punt,SEA,SEA-LA,7 - 40,"(12:50) J.Ryan punts 55 yards to LA 36, Center-T.Ott. P.Cooper pushed ob at LA 40 for 4 yards (T.Ott)."
2017,Reg,618,12/17/2017,15,3602,10:30,LA 46,4,Punt,LA,SEA-LA,7 - 40,"(10:30) J.Hekker punts 49 yards to SEA 5, Center-J.McQuaide, downed by LA-S.Ebukam."
2017,Reg,618,12/17/2017,15,4077,04:15,SEA 45,4,Punt,SEA,SEA-LA,7 - 42,"(4:15) (Punt formation) PENALTY on SEA-J.Ryan, Delay of Game, 5 yards, enforced at SEA 45 - No Play."
2017,Reg,618,12/17/2017,15,4113,04:15,SEA 40,4,Punt,SEA,SEA-LA,7 - 42,"(4:15) J.Ryan punts 37 yards to LA 23, Center-T.Ott, fair catch by P.Cooper."
2017,Reg,618,12/17/2017,15,4244,02:00,LA 21,4,Punt,LA,SEA-LA,7 - 42,"(2:00) J.Hekker punts 42 yards to SEA 37, Center-J.McQuaide. T.Lockett pushed ob at LA 45 for 18 yards (J.Hekker; S.Ebukam)."
2017,Reg,619,12/17/2017,15,178,12:18,PIT 35,1,Punt,PIT,PIT-NE,0 - 0,"(12:18) (Punt formation) J.Berry punts 42 yards to NE 23, Center-K.Canaday, out of bounds."
2017,Reg,619,12/17/2017,15,755,02:21,NE 36,1,Punt,NE,PIT-NE,7 - 7,"(2:21) (Punt formation) R.Allen punts 42 yards to PIT 22, Center-J.Cardona. E.Rogers pushed ob at PIT 24 for 2 yards (J.Bademosi)."
2017,Reg,619,12/17/2017,15,2243,06:46,NE 42,3,Punt,PIT,PIT-NE,17 - 16,"(6:46) (Punt formation) J.Berry punts 31 yards to NE 11, Center-K.Canaday, fair catch by D.Amendola."
2017,Reg,619,12/17/2017,15,2664,00:14,NE 43,3,Punt,NE,PIT-NE,24 - 16,"(:14) (Punt formation) R.Allen punts 54 yards to PIT 3, Center-J.Cardona, downed by NE-M.Slater."
2017,Reg,619,12/17/2017,15,3026,07:45,PIT 34,4,Punt,PIT,PIT-NE,24 - 16,"(7:45) (Punt formation) J.Berry punts 38 yards to NE 28, Center-K.Canaday, fair catch by D.Amendola."
2017,Reg,619,12/17/2017,15,3408,02:16,PIT 28,4,Punt,PIT,PIT-NE,24 - 19,"(2:16) (Punt formation) J.Berry punts 60 yards to NE 12, Center-K.Canaday. D.Amendola to NE 23 for 11 yards (L.Fort)."
2017,Reg,620,12/17/2017,15,460,06:48,TEN 27,1,Punt,TEN,SF-TEN,3 - 0,"(6:48) B.Kern punts 52 yards to SF 21, Center-B.Brinkley. T.Taylor to SF 33 for 12 yards (T.Smith)."
2017,Reg,620,12/17/2017,15,2782,05:43,SF 34,3,Punt,SF,SF-TEN,16 - 13,"(5:43) B.Pinion punts 43 yards to TEN 23, Center-K.Nelson. A.Jackson to TEN 21 for -2 yards (C.Marsh, E.Lee). TEN-T.Smith was injured during the play.  PENALTY on TEN-D.Bates, Offensive Holding, 7 yards, enforced at TEN 23."
2017,Reg,620,12/17/2017,15,3540,06:35,TEN 28,4,Punt,TEN,SF-TEN,19 - 20,"(6:35) B.Kern punts 59 yards to SF 13, Center-B.Brinkley, downed by TEN-T.Taylor."
2017,Reg,621,12/17/2017,15,345,09:12,OAK 35,1,Punt,OAK,OAK-DAL,0 - 0,"(9:12) M.King punts 33 yards to DAL 32, Center-J.Condo, downed by OAK-N.Morrow."
2017,Reg,621,12/17/2017,15,682,04:00,OAK 32,1,Punt,OAK,OAK-DAL,0 - 3,"(4:00) M.King punts 50 yards to DAL 18, Center-J.Condo. R.Switzer to DAL 25 for 7 yards (M.Lee, X.Woodson-Luster). PENALTY on OAK-J.Holton, Illegal Block Above the Waist, 10 yards, enforced at DAL 25."
2017,Reg,621,12/17/2017,15,1300,08:20,OAK 48,2,Punt,OAK,OAK-DAL,0 - 10,"(8:20) M.King punts 42 yards to DAL 10, Center-J.Condo, fair catch by R.Switzer."
2017,Reg,621,12/17/2017,15,1583,03:12,DAL 26,2,Punt,DAL,OAK-DAL,0 - 10,"(3:12) C.Jones punts 43 yards to OAK 31, Center-L.Ladouceur, fair catch by J.Richard."
2017,Reg,621,12/17/2017,15,2594,04:45,DAL 24,3,Punt,DAL,OAK-DAL,10 - 10,(4:45) (Punt formation) C.Jones right end ran ob at DAL 48 for 24 yards (J.Richard).
2017,Reg,621,12/17/2017,15,3368,08:15,DAL 32,4,Punt,DAL,OAK-DAL,17 - 17,"(8:15) C.Jones punts 43 yards to OAK 25, Center-L.Ladouceur, out of bounds. PENALTY on OAK-S.Calhoun, Offensive Holding, 10 yards, enforced at OAK 25."
2017,Reg,621,12/17/2017,15,3464,06:42,OAK 21,4,Punt,OAK,OAK-DAL,17 - 17,"(6:42) M.King punts 57 yards to DAL 22, Center-J.Condo. R.Switzer ran ob at DAL 30 for 8 yards (N.Morrow)."
2017,Reg,622,12/18/2017,15,122,13:30,ATL 41,1,Punt,ATL,TB-ATL,0 - 0,"(13:30) (Punt formation) M.Bosher punts 41 yards to TB 18, Center-J.Harris, fair catch by A.Humphries."
2017,Reg,622,12/18/2017,15,208,12:07,TB 24,1,Punt,TB,TB-ATL,0 - 0,"(12:07) (Punt formation) B.Anger punts 50 yards to ATL 26, Center-G.Sanborn. A.Roberts to ATL 38 for 12 yards (A.Glanton)."
2017,Reg,622,12/18/2017,15,1797,01:55,TB 37,2,Punt,TB,TB-ATL,7 - 17,"(1:55) (Punt formation) B.Anger punts 53 yards to ATL 10, Center-G.Sanborn. A.Roberts pushed ob at ATL 15 for 5 yards (A.Auclair)."
2017,Reg,622,12/18/2017,15,2004,00:32,TB 44,2,Punt,ATL,TB-ATL,7 - 17,"(:32) (Punt formation) M.Bosher punts 26 yards to TB 18, Center-J.Harris, out of bounds."
2017,Reg,622,12/18/2017,15,2267,12:30,TB 43,3,Punt,TB,TB-ATL,7 - 17,"(12:30) (Punt formation) B.Anger punts 57 yards to end zone, Center-G.Sanborn, Touchback. PENALTY on TB-G.Sanborn, Offensive Holding, 10 yards, enforced at ATL 20."
2017,Reg,622,12/18/2017,15,2418,10:10,ATL 23,3,Punt,ATL,TB-ATL,7 - 17,"(10:10) (Punt formation) M.Bosher punts 41 yards to TB 36, Center-J.Harris. A.Humphries ran ob at TB 47 for 11 yards."
2017,Reg,622,12/18/2017,15,3073,13:29,ATL 44,4,Punt,TB,TB-ATL,14 - 17,"(13:29) (Punt formation) B.Anger punts 31 yards to ATL 13, Center-G.Sanborn, fair catch by A.Roberts."
2017,Reg,622,12/18/2017,15,3856,01:14,ATL 37,4,Punt,ATL,TB-ATL,21 - 24,"(1:14) (Punt formation) M.Bosher punts 53 yards to TB 10, Center-J.Harris. A.Humphries to TB 29 for 19 yards (B.Reed)."
2017,Reg,623,12/23/2017,16,116,14:12,IND 28,1,Punt,IND,BLT-IND,0 - 0,"(14:12) (Punt formation) R.Sanchez punts 36 yards to BLT 36, Center-L.Rhodes, out of bounds."
2017,Reg,623,12/23/2017,16,1729,00:47,IND 32,2,Punt,IND,BLT-IND,13 - 7,"(:47) (Punt formation) R.Sanchez punts 38 yards to BLT 30, Center-L.Rhodes. M.Campanaro MUFFS catch, recovered by BLT-J.Hill at BLT 30. J.Hill to BLT 30 for no gain (B.Mingo)."
2017,Reg,623,12/23/2017,16,1826,00:19,BLT 34,2,Punt,BLT,BLT-IND,13 - 7,"(:19) (Punt formation) S.Koch punts 28 yards to IND 38, Center-M.Cox, out of bounds."
2017,Reg,623,12/23/2017,16,2556,06:13,BLT 32,3,Punt,BLT,BLT-IND,16 - 10,"(6:13) (Punt formation) S.Koch punts 43 yards to IND 25, Center-M.Cox. C.Rogers to IND 33 for 8 yards (C.Clark). BLT-J.Hill was injured during the play. "
2017,Reg,623,12/23/2017,16,3800,02:45,BLT 41,4,Punt,BLT,BLT-IND,23 - 16,"(2:45) (Punt formation) S.Koch punt is BLOCKED by A.Walker, Center-M.Cox, RECOVERED by IND-T.Basham at BLT 27. T.Basham to BLT 27 for no gain (J.Allen)."
2017,Reg,624,12/23/2017,16,171,12:25,GB 47,1,Punt,GB,GB-MIN,0 - 0,"(12:25) J.Vogel punts 23 yards to MIN 30, Center-B.Goode, out of bounds."
2017,Reg,624,12/23/2017,16,476,06:30,GB 32,1,Punt,GB,GB-MIN,0 - 3,"(6:30) J.Vogel punts 51 yards to MIN 17, Center-B.Goode. M.Sherels pushed ob at MIN 28 for 11 yards (M.Evans)."
2017,Reg,624,12/23/2017,16,566,04:55,MIN 27,1,Punt,MIN,GB-MIN,0 - 3,"(4:55) R.Quigley punts 50 yards to GB 23, Center-K.McDermott. T.Davis to GB 28 for 5 yards (C.Ham)."
2017,Reg,624,12/23/2017,16,675,03:15,GB 35,1,Punt,GB,GB-MIN,0 - 3,"(3:15) J.Vogel punts 33 yards to MIN 32, Center-B.Goode, out of bounds."
2017,Reg,624,12/23/2017,16,1029,12:37,GB 39,2,Punt,GB,GB-MIN,0 - 10,"(12:37) J.Vogel punts 40 yards to MIN 21, Center-B.Goode, fair catch by M.Sherels."
2017,Reg,624,12/23/2017,16,1112,11:12,MIN 27,2,Punt,MIN,GB-MIN,0 - 10,"(11:12) R.Quigley punts 35 yards to GB 38, Center-K.McDermott, downed by MIN-A.Harris."
2017,Reg,624,12/23/2017,16,1218,09:46,GB 46,2,Punt,GB,GB-MIN,0 - 10,"(9:46) J.Vogel punts 43 yards to MIN 11, Center-B.Goode, fair catch by M.Sherels."
2017,Reg,624,12/23/2017,16,1433,04:58,MIN 48,2,Punt,MIN,GB-MIN,0 - 10,"(4:58) R.Quigley punts 29 yards to GB 23, Center-K.McDermott, fair catch by T.Davis."
2017,Reg,624,12/23/2017,16,1829,00:27,MIN 31,2,Punt,MIN,GB-MIN,0 - 10,"(:27) R.Quigley punts 46 yards to GB 23, Center-K.McDermott. T.Davis ran ob at GB 35 for 12 yards (C.Ham). MIN-K.McDermott was injured during the play. "
2017,Reg,624,12/23/2017,16,2082,12:04,GB 47,3,Punt,MIN,GB-MIN,0 - 10,"(12:04) R.Quigley punts 32 yards to GB 15, Center-D.Morgan, fair catch by T.Davis."
2017,Reg,624,12/23/2017,16,2757,15:00,GB 32,4,Punt,GB,GB-MIN,0 - 13,"(15:00) J.Vogel punts 41 yards to MIN 27, Center-B.Goode, out of bounds."
2017,Reg,624,12/23/2017,16,2837,13:42,MIN 27,4,Punt,MIN,GB-MIN,0 - 13,"(13:42) R.Quigley punts 38 yards to GB 35, Center-D.Morgan. T.Davis to GB 47 for 12 yards (A.Harris)."
2017,Reg,624,12/23/2017,16,3190,06:47,MIN 48,4,Punt,MIN,GB-MIN,0 - 13,"(6:47) R.Quigley punts 47 yards to GB 5, Center-D.Morgan, fair catch by T.Davis."
2017,Reg,625,12/24/2017,16,729,00:38,CAR 14,1,Punt,CAR,CAR-TB,3 - 3,"(:38) M.Palardy punts 41 yards to TB 45, Center-J.Jansen, fair catch by A.Humphries."
2017,Reg,625,12/24/2017,16,1261,06:51,TB 23,2,Punt,TB,CAR-TB,6 - 3,"(6:51) B.Anger punts 50 yards to CAR 27, Center-G.Sanborn. K.Clay to CAR 30 for 3 yards (D.Bond)."
2017,Reg,625,12/24/2017,16,1350,05:24,CAR 38,2,Punt,CAR,CAR-TB,6 - 3,"(5:24) M.Palardy punts 46 yards to TB 16, Center-J.Jansen, fair catch by A.Humphries."
2017,Reg,625,12/24/2017,16,2407,08:25,CAR 44,3,Punt,CAR,CAR-TB,12 - 16,"(8:25) (Punt formation) M.Palardy pass incomplete short middle to E.Dickson. PENALTY on TB-J.Robinson, Defensive Pass Interference, 10 yards, enforced at CAR 44 - No Play."
2017,Reg,625,12/24/2017,16,3148,09:07,TB 39,4,Punt,CAR,CAR-TB,15 - 19,"(9:07) M.Palardy punts 32 yards to TB 7, Center-J.Jansen, downed by CAR-K.Seymour."
2017,Reg,626,12/24/2017,16,164,12:12,CLV 41,1,Punt,CLV,CHI-CLV,0 - 0,"(12:12) (Punt formation) PENALTY on CLV-J.Currie, False Start, 5 yards, enforced at CLV 41 - No Play."
